"x","y","GL1_min","study_area","scenario","ID"
2735400.76298928,1180238.48103033,0.492968648672104,"GL1","min",27177
2735401.26298928,1180238.48103033,0.561754703521729,"GL1","min",27178
2735401.76298928,1180238.48103033,0.560350358486176,"GL1","min",27179
2735402.26298928,1180238.48103033,0.560350358486176,"GL1","min",27180
2735402.76298928,1180238.48103033,0.524103820323944,"GL1","min",27181
2735403.26298928,1180238.48103033,0.479172110557556,"GL1","min",27182
2735403.76298928,1180238.48103033,0.479172110557556,"GL1","min",27183
2735384.76298928,1180237.98103033,0.459241837263107,"GL1","min",27184
2735385.26298928,1180237.98103033,0.558882534503937,"GL1","min",27185
2735385.76298928,1180237.98103033,0.558882534503937,"GL1","min",27186
2735386.26298928,1180237.98103033,0.557563543319702,"GL1","min",27187
2735386.76298928,1180237.98103033,0.557563543319702,"GL1","min",27188
2735387.26298928,1180237.98103033,0.557563543319702,"GL1","min",27189
2735387.76298928,1180237.98103033,0.556056082248688,"GL1","min",27190
2735388.26298928,1180237.98103033,0.556056082248688,"GL1","min",27191
2735388.76298928,1180237.98103033,0.556056082248688,"GL1","min",27192
2735389.26298928,1180237.98103033,0.560728251934052,"GL1","min",27193
2735389.76298928,1180237.98103033,0.556943953037262,"GL1","min",27194
2735390.26298928,1180237.98103033,0.452771157026291,"GL1","min",27195
2735390.76298928,1180237.98103033,0.452771157026291,"GL1","min",27196
2735391.26298928,1180237.98103033,0.440247267484665,"GL1","min",27197
2735391.76298928,1180237.98103033,0.438649922609329,"GL1","min",27198
2735392.26298928,1180237.98103033,0.451046288013458,"GL1","min",27199
2735392.76298928,1180237.98103033,0.465446442365646,"GL1","min",27200
2735393.26298928,1180237.98103033,0.450536012649536,"GL1","min",27201
2735393.76298928,1180237.98103033,0.557763397693634,"GL1","min",27202
2735394.26298928,1180237.98103033,0.557563543319702,"GL1","min",27203
2735394.76298928,1180237.98103033,0.557563543319702,"GL1","min",27204
2735395.26298928,1180237.98103033,0.557126045227051,"GL1","min",27205
2735395.76298928,1180237.98103033,0.557126045227051,"GL1","min",27206
2735396.26298928,1180237.98103033,0.505194127559662,"GL1","min",27207
2735396.76298928,1180237.98103033,0.458893120288849,"GL1","min",27208
2735397.26298928,1180237.98103033,0.470823764801025,"GL1","min",27209
2735397.76298928,1180237.98103033,0.469982147216797,"GL1","min",27210
2735398.26298928,1180237.98103033,0.464646607637405,"GL1","min",27211
2735398.76298928,1180237.98103033,0.465479075908661,"GL1","min",27212
2735399.26298928,1180237.98103033,0.478060364723206,"GL1","min",27213
2735399.76298928,1180237.98103033,0.478060364723206,"GL1","min",27214
2735400.26298928,1180237.98103033,0.477866649627686,"GL1","min",27215
2735400.76298928,1180237.98103033,0.502749800682068,"GL1","min",27216
2735401.26298928,1180237.98103033,0.529856264591217,"GL1","min",27217
2735401.76298928,1180237.98103033,0.53452742099762,"GL1","min",27218
2735402.26298928,1180237.98103033,0.53452742099762,"GL1","min",27219
2735402.76298928,1180237.98103033,0.511901319026947,"GL1","min",27220
2735403.26298928,1180237.98103033,0.479319512844086,"GL1","min",27221
2735403.76298928,1180237.98103033,0.479319512844086,"GL1","min",27222
2735384.76298928,1180237.48103033,0.460388004779816,"GL1","min",27223
2735385.26298928,1180237.48103033,0.558735132217407,"GL1","min",27224
2735385.76298928,1180237.48103033,0.556056082248688,"GL1","min",27225
2735386.26298928,1180237.48103033,0.557563543319702,"GL1","min",27226
2735386.76298928,1180237.48103033,0.557563543319702,"GL1","min",27227
2735387.26298928,1180237.48103033,0.557563543319702,"GL1","min",27228
2735387.76298928,1180237.48103033,0.557563543319702,"GL1","min",27229
2735388.26298928,1180237.48103033,0.555998504161835,"GL1","min",27230
2735388.76298928,1180237.48103033,0.556056082248688,"GL1","min",27231
2735389.26298928,1180237.48103033,0.556056082248688,"GL1","min",27232
2735389.76298928,1180237.48103033,0.556056082248688,"GL1","min",27233
2735390.26298928,1180237.48103033,0.455739319324493,"GL1","min",27234
2735390.76298928,1180237.48103033,0.455739319324493,"GL1","min",27235
2735391.26298928,1180237.48103033,0.461931675672531,"GL1","min",27236
2735391.76298928,1180237.48103033,0.453661650419235,"GL1","min",27237
2735392.26298928,1180237.48103033,0.453661650419235,"GL1","min",27238
2735392.76298928,1180237.48103033,0.465446442365646,"GL1","min",27239
2735393.26298928,1180237.48103033,0.465446442365646,"GL1","min",27240
2735393.76298928,1180237.48103033,0.558735132217407,"GL1","min",27241
2735394.26298928,1180237.48103033,0.558735132217407,"GL1","min",27242
2735394.76298928,1180237.48103033,0.558621942996979,"GL1","min",27243
2735395.26298928,1180237.48103033,0.536671578884125,"GL1","min",27244
2735395.76298928,1180237.48103033,0.536671578884125,"GL1","min",27245
2735396.26298928,1180237.48103033,0.465479075908661,"GL1","min",27246
2735396.76298928,1180237.48103033,0.465479075908661,"GL1","min",27247
2735397.26298928,1180237.48103033,0.458893120288849,"GL1","min",27248
2735397.76298928,1180237.48103033,0.456538528203964,"GL1","min",27249
2735398.26298928,1180237.48103033,0.462996900081635,"GL1","min",27250
2735398.76298928,1180237.48103033,0.466175764799118,"GL1","min",27251
2735399.26298928,1180237.48103033,0.465479075908661,"GL1","min",27252
2735399.76298928,1180237.48103033,0.480393588542938,"GL1","min",27253
2735400.26298928,1180237.48103033,0.482335686683655,"GL1","min",27254
2735400.76298928,1180237.48103033,0.502749800682068,"GL1","min",27255
2735401.26298928,1180237.48103033,0.512017905712128,"GL1","min",27256
2735401.76298928,1180237.48103033,0.512017905712128,"GL1","min",27257
2735402.26298928,1180237.48103033,0.51814204454422,"GL1","min",27258
2735402.76298928,1180237.48103033,0.51814204454422,"GL1","min",27259
2735403.26298928,1180237.48103033,0.489989340305328,"GL1","min",27260
2735403.76298928,1180237.48103033,0.47107806801796,"GL1","min",27261
2735385.26298928,1180236.98103033,0.558735132217407,"GL1","min",27262
2735385.76298928,1180236.98103033,0.556056082248688,"GL1","min",27263
2735386.26298928,1180236.98103033,0.557563543319702,"GL1","min",27264
2735386.76298928,1180236.98103033,0.557563543319702,"GL1","min",27265
2735387.26298928,1180236.98103033,0.557563543319702,"GL1","min",27266
2735387.76298928,1180236.98103033,0.557563543319702,"GL1","min",27267
2735388.26298928,1180236.98103033,0.557563543319702,"GL1","min",27268
2735388.76298928,1180236.98103033,0.556056082248688,"GL1","min",27269
2735389.26298928,1180236.98103033,0.556056082248688,"GL1","min",27270
2735389.76298928,1180236.98103033,0.556056082248688,"GL1","min",27271
2735390.26298928,1180236.98103033,0.556056082248688,"GL1","min",27272
2735390.76298928,1180236.98103033,0.471466571092606,"GL1","min",27273
2735391.26298928,1180236.98103033,0.461931675672531,"GL1","min",27274
2735391.76298928,1180236.98103033,0.461387008428574,"GL1","min",27275
2735392.26298928,1180236.98103033,0.461387008428574,"GL1","min",27276
2735392.76298928,1180236.98103033,0.488745033740997,"GL1","min",27277
2735393.26298928,1180236.98103033,0.511535167694092,"GL1","min",27278
2735393.76298928,1180236.98103033,0.558735132217407,"GL1","min",27279
2735394.26298928,1180236.98103033,0.558735132217407,"GL1","min",27280
2735394.76298928,1180236.98103033,0.560728251934052,"GL1","min",27281
2735395.26298928,1180236.98103033,0.557126045227051,"GL1","min",27282
2735395.76298928,1180236.98103033,0.517211258411407,"GL1","min",27283
2735396.26298928,1180236.98103033,0.459615349769592,"GL1","min",27284
2735396.76298928,1180236.98103033,0.455057680606842,"GL1","min",27285
2735397.26298928,1180236.98103033,0.459638506174088,"GL1","min",27286
2735397.76298928,1180236.98103033,0.456538528203964,"GL1","min",27287
2735398.26298928,1180236.98103033,0.45816496014595,"GL1","min",27288
2735398.76298928,1180236.98103033,0.456095635890961,"GL1","min",27289
2735399.26298928,1180236.98103033,0.45462691783905,"GL1","min",27290
2735399.76298928,1180236.98103033,0.480234444141388,"GL1","min",27291
2735400.26298928,1180236.98103033,0.475010544061661,"GL1","min",27292
2735400.76298928,1180236.98103033,0.502749800682068,"GL1","min",27293
2735401.26298928,1180236.98103033,0.504877388477325,"GL1","min",27294
2735401.76298928,1180236.98103033,0.518883585929871,"GL1","min",27295
2735402.26298928,1180236.98103033,0.510011494159698,"GL1","min",27296
2735402.76298928,1180236.98103033,0.511143267154694,"GL1","min",27297
2735403.26298928,1180236.98103033,0.493786782026291,"GL1","min",27298
2735403.76298928,1180236.98103033,0.478643387556076,"GL1","min",27299
2735404.26298928,1180236.98103033,0.473861247301102,"GL1","min",27300
2735385.26298928,1180236.48103033,0.471160918474197,"GL1","min",27301
2735385.76298928,1180236.48103033,0.556056082248688,"GL1","min",27302
2735386.26298928,1180236.48103033,0.556203484535217,"GL1","min",27303
2735386.76298928,1180236.48103033,0.557563543319702,"GL1","min",27304
2735387.26298928,1180236.48103033,0.558732390403748,"GL1","min",27305
2735387.76298928,1180236.48103033,0.557563543319702,"GL1","min",27306
2735388.26298928,1180236.48103033,0.558422088623047,"GL1","min",27307
2735388.76298928,1180236.48103033,0.557763397693634,"GL1","min",27308
2735389.26298928,1180236.48103033,0.556203484535217,"GL1","min",27309
2735389.76298928,1180236.48103033,0.558620750904083,"GL1","min",27310
2735390.26298928,1180236.48103033,0.558620750904083,"GL1","min",27311
2735390.76298928,1180236.48103033,0.558735132217407,"GL1","min",27312
2735391.26298928,1180236.48103033,0.51230800151825,"GL1","min",27313
2735391.76298928,1180236.48103033,0.460388004779816,"GL1","min",27314
2735392.26298928,1180236.48103033,0.470559120178223,"GL1","min",27315
2735392.76298928,1180236.48103033,0.470559120178223,"GL1","min",27316
2735393.26298928,1180236.48103033,0.500006318092346,"GL1","min",27317
2735393.76298928,1180236.48103033,0.558735132217407,"GL1","min",27318
2735394.26298928,1180236.48103033,0.558735132217407,"GL1","min",27319
2735394.76298928,1180236.48103033,0.560728251934052,"GL1","min",27320
2735395.26298928,1180236.48103033,0.516607105731964,"GL1","min",27321
2735395.76298928,1180236.48103033,0.499857842922211,"GL1","min",27322
2735396.26298928,1180236.48103033,0.481651663780212,"GL1","min",27323
2735396.76298928,1180236.48103033,0.455076664686203,"GL1","min",27324
2735397.26298928,1180236.48103033,0.455076664686203,"GL1","min",27325
2735397.76298928,1180236.48103033,0.458118826150894,"GL1","min",27326
2735398.26298928,1180236.48103033,0.458118826150894,"GL1","min",27327
2735398.76298928,1180236.48103033,0.459288388490677,"GL1","min",27328
2735399.26298928,1180236.48103033,0.456155270338058,"GL1","min",27329
2735399.76298928,1180236.48103033,0.45462691783905,"GL1","min",27330
2735400.26298928,1180236.48103033,0.475010544061661,"GL1","min",27331
2735400.76298928,1180236.48103033,0.504877388477325,"GL1","min",27332
2735401.26298928,1180236.48103033,0.50378805398941,"GL1","min",27333
2735401.76298928,1180236.48103033,0.518929123878479,"GL1","min",27334
2735402.26298928,1180236.48103033,0.511143267154694,"GL1","min",27335
2735402.76298928,1180236.48103033,0.511143267154694,"GL1","min",27336
2735403.26298928,1180236.48103033,0.504463016986847,"GL1","min",27337
2735403.76298928,1180236.48103033,0.47139447927475,"GL1","min",27338
2735404.26298928,1180236.48103033,0.47139447927475,"GL1","min",27339
2735385.26298928,1180235.98103033,0.472170680761337,"GL1","min",27340
2735385.76298928,1180235.98103033,0.472170680761337,"GL1","min",27341
2735386.26298928,1180235.98103033,0.555998504161835,"GL1","min",27342
2735386.76298928,1180235.98103033,0.554264903068542,"GL1","min",27343
2735387.26298928,1180235.98103033,0.554264903068542,"GL1","min",27344
2735387.76298928,1180235.98103033,0.563031554222107,"GL1","min",27345
2735388.26298928,1180235.98103033,0.558422088623047,"GL1","min",27346
2735388.76298928,1180235.98103033,0.557126045227051,"GL1","min",27347
2735389.26298928,1180235.98103033,0.560242593288422,"GL1","min",27348
2735389.76298928,1180235.98103033,0.556198358535767,"GL1","min",27349
2735390.26298928,1180235.98103033,0.558735132217407,"GL1","min",27350
2735390.76298928,1180235.98103033,0.558735132217407,"GL1","min",27351
2735391.26298928,1180235.98103033,0.51230800151825,"GL1","min",27352
2735391.76298928,1180235.98103033,0.470559120178223,"GL1","min",27353
2735392.26298928,1180235.98103033,0.470559120178223,"GL1","min",27354
2735393.76298928,1180235.98103033,0.558735132217407,"GL1","min",27355
2735394.26298928,1180235.98103033,0.505882322788239,"GL1","min",27356
2735394.76298928,1180235.98103033,0.499643951654434,"GL1","min",27357
2735395.26298928,1180235.98103033,0.489172577857971,"GL1","min",27358
2735395.76298928,1180235.98103033,0.499857842922211,"GL1","min",27359
2735396.26298928,1180235.98103033,0.481651663780212,"GL1","min",27360
2735396.76298928,1180235.98103033,0.456079959869385,"GL1","min",27361
2735397.26298928,1180235.98103033,0.456079959869385,"GL1","min",27362
2735397.76298928,1180235.98103033,0.457945376634598,"GL1","min",27363
2735398.26298928,1180235.98103033,0.467422246932983,"GL1","min",27364
2735398.76298928,1180235.98103033,0.463898807764053,"GL1","min",27365
2735399.26298928,1180235.98103033,0.456155270338058,"GL1","min",27366
2735399.76298928,1180235.98103033,0.464923411607742,"GL1","min",27367
2735400.26298928,1180235.98103033,0.485275000333786,"GL1","min",27368
2735400.76298928,1180235.98103033,0.485275000333786,"GL1","min",27369
2735401.26298928,1180235.98103033,0.50378805398941,"GL1","min",27370
2735401.76298928,1180235.98103033,0.511930406093597,"GL1","min",27371
2735402.26298928,1180235.98103033,0.508973300457001,"GL1","min",27372
2735402.76298928,1180235.98103033,0.490133881568909,"GL1","min",27373
2735403.26298928,1180235.98103033,0.493315875530243,"GL1","min",27374
2735403.76298928,1180235.98103033,0.471289962530136,"GL1","min",27375
2735404.26298928,1180235.98103033,0.470909714698792,"GL1","min",27376
2735385.76298928,1180235.48103033,0.558620750904083,"GL1","min",27377
2735386.26298928,1180235.48103033,0.511535167694092,"GL1","min",27378
2735386.76298928,1180235.48103033,0.564707398414612,"GL1","min",27379
2735387.26298928,1180235.48103033,0.564707398414612,"GL1","min",27380
2735387.76298928,1180235.48103033,0.563031554222107,"GL1","min",27381
2735388.26298928,1180235.48103033,0.563031554222107,"GL1","min",27382
2735388.76298928,1180235.48103033,0.563031554222107,"GL1","min",27383
2735389.26298928,1180235.48103033,0.560242593288422,"GL1","min",27384
2735389.76298928,1180235.48103033,0.558882534503937,"GL1","min",27385
2735390.26298928,1180235.48103033,0.558735132217407,"GL1","min",27386
2735390.76298928,1180235.48103033,0.511535167694092,"GL1","min",27387
2735391.26298928,1180235.48103033,0.493430525064468,"GL1","min",27388
2735391.76298928,1180235.48103033,0.47052738070488,"GL1","min",27389
2735393.26298928,1180235.48103033,0.470866322517395,"GL1","min",27390
2735393.76298928,1180235.48103033,0.471936106681824,"GL1","min",27391
2735394.26298928,1180235.48103033,0.505882322788239,"GL1","min",27392
2735394.76298928,1180235.48103033,0.483795583248138,"GL1","min",27393
2735395.26298928,1180235.48103033,0.500350773334503,"GL1","min",27394
2735395.76298928,1180235.48103033,0.493333369493484,"GL1","min",27395
2735396.26298928,1180235.48103033,0.478027492761612,"GL1","min",27396
2735396.76298928,1180235.48103033,0.464775770902634,"GL1","min",27397
2735397.26298928,1180235.48103033,0.458045661449432,"GL1","min",27398
2735397.76298928,1180235.48103033,0.488018095493317,"GL1","min",27399
2735398.26298928,1180235.48103033,0.467422246932983,"GL1","min",27400
2735398.76298928,1180235.48103033,0.490861177444458,"GL1","min",27401
2735399.26298928,1180235.48103033,0.484644204378128,"GL1","min",27402
2735399.76298928,1180235.48103033,0.484644204378128,"GL1","min",27403
2735400.26298928,1180235.48103033,0.487034559249878,"GL1","min",27404
2735400.76298928,1180235.48103033,0.480264574289322,"GL1","min",27405
2735401.26298928,1180235.48103033,0.502749800682068,"GL1","min",27406
2735401.76298928,1180235.48103033,0.491930425167084,"GL1","min",27407
2735402.26298928,1180235.48103033,0.491930425167084,"GL1","min",27408
2735402.76298928,1180235.48103033,0.496046632528305,"GL1","min",27409
2735403.26298928,1180235.48103033,0.496046632528305,"GL1","min",27410
2735403.76298928,1180235.48103033,0.475966334342957,"GL1","min",27411
2735404.26298928,1180235.48103033,0.471466571092606,"GL1","min",27412
2735385.76298928,1180234.98103033,0.458179265260696,"GL1","min",27413
2735386.26298928,1180234.98103033,0.511535167694092,"GL1","min",27414
2735386.76298928,1180234.98103033,0.50391298532486,"GL1","min",27415
2735387.26298928,1180234.98103033,0.560995817184448,"GL1","min",27416
2735387.76298928,1180234.98103033,0.56205028295517,"GL1","min",27417
2735388.26298928,1180234.98103033,0.56205028295517,"GL1","min",27418
2735388.76298928,1180234.98103033,0.560551106929779,"GL1","min",27419
2735389.26298928,1180234.98103033,0.558565258979797,"GL1","min",27420
2735389.76298928,1180234.98103033,0.558677554130554,"GL1","min",27421
2735390.26298928,1180234.98103033,0.558677554130554,"GL1","min",27422
2735390.76298928,1180234.98103033,0.471524119377136,"GL1","min",27423
2735391.26298928,1180234.98103033,0.471524119377136,"GL1","min",27424
2735391.76298928,1180234.98103033,0.465026587247849,"GL1","min",27425
2735392.26298928,1180234.98103033,0.460237830877304,"GL1","min",27426
2735392.76298928,1180234.98103033,0.470967292785645,"GL1","min",27427
2735393.26298928,1180234.98103033,0.493430525064468,"GL1","min",27428
2735393.76298928,1180234.98103033,0.470866322517395,"GL1","min",27429
2735394.26298928,1180234.98103033,0.474802494049072,"GL1","min",27430
2735394.76298928,1180234.98103033,0.483795583248138,"GL1","min",27431
2735395.26298928,1180234.98103033,0.47201880812645,"GL1","min",27432
2735395.76298928,1180234.98103033,0.411267906427383,"GL1","min",27433
2735396.26298928,1180234.98103033,0.452240586280823,"GL1","min",27434
2735396.76298928,1180234.98103033,0.464923411607742,"GL1","min",27435
2735397.26298928,1180234.98103033,0.469223231077194,"GL1","min",27436
2735397.76298928,1180234.98103033,0.488018095493317,"GL1","min",27437
2735398.26298928,1180234.98103033,0.488007754087448,"GL1","min",27438
2735398.76298928,1180234.98103033,0.486956745386124,"GL1","min",27439
2735399.26298928,1180234.98103033,0.481089800596237,"GL1","min",27440
2735399.76298928,1180234.98103033,0.480110019445419,"GL1","min",27441
2735400.26298928,1180234.98103033,0.459873616695404,"GL1","min",27442
2735400.76298928,1180234.98103033,0.478105068206787,"GL1","min",27443
2735401.26298928,1180234.98103033,0.472609013319016,"GL1","min",27444
2735401.76298928,1180234.98103033,0.491930425167084,"GL1","min",27445
2735402.26298928,1180234.98103033,0.496590703725815,"GL1","min",27446
2735402.76298928,1180234.98103033,0.496590703725815,"GL1","min",27447
2735403.26298928,1180234.98103033,0.494461327791214,"GL1","min",27448
2735403.76298928,1180234.98103033,0.475966334342957,"GL1","min",27449
2735404.26298928,1180234.98103033,0.467816054821014,"GL1","min",27450
2735385.76298928,1180234.48103033,0.46220600605011,"GL1","min",27451
2735386.26298928,1180234.48103033,0.471571505069733,"GL1","min",27452
2735386.76298928,1180234.48103033,0.508590757846832,"GL1","min",27453
2735387.26298928,1180234.48103033,0.494461327791214,"GL1","min",27454
2735387.76298928,1180234.48103033,0.452764362096786,"GL1","min",27455
2735388.26298928,1180234.48103033,0.512017905712128,"GL1","min",27456
2735388.76298928,1180234.48103033,0.512017905712128,"GL1","min",27457
2735389.26298928,1180234.48103033,0.558012068271637,"GL1","min",27458
2735389.76298928,1180234.48103033,0.558012068271637,"GL1","min",27459
2735390.26298928,1180234.48103033,0.512250423431396,"GL1","min",27460
2735390.76298928,1180234.48103033,0.471160918474197,"GL1","min",27461
2735391.26298928,1180234.48103033,0.471160918474197,"GL1","min",27462
2735391.76298928,1180234.48103033,0.465026587247849,"GL1","min",27463
2735392.26298928,1180234.48103033,0.469523549079895,"GL1","min",27464
2735392.76298928,1180234.48103033,0.464088648557663,"GL1","min",27465
2735393.26298928,1180234.48103033,0.470967292785645,"GL1","min",27466
2735393.76298928,1180234.48103033,0.473722666501999,"GL1","min",27467
2735394.26298928,1180234.48103033,0.475841462612152,"GL1","min",27468
2735394.76298928,1180234.48103033,0.434732645750046,"GL1","min",27469
2735395.26298928,1180234.48103033,0.450533330440521,"GL1","min",27470
2735395.76298928,1180234.48103033,0.411267906427383,"GL1","min",27471
2735396.26298928,1180234.48103033,0.429939150810242,"GL1","min",27472
2735396.76298928,1180234.48103033,0.464923411607742,"GL1","min",27473
2735397.26298928,1180234.48103033,0.477326333522797,"GL1","min",27474
2735397.76298928,1180234.48103033,0.477326333522797,"GL1","min",27475
2735398.26298928,1180234.48103033,0.480673998594284,"GL1","min",27476
2735398.76298928,1180234.48103033,0.481089800596237,"GL1","min",27477
2735399.26298928,1180234.48103033,0.481089800596237,"GL1","min",27478
2735399.76298928,1180234.48103033,0.455221742391586,"GL1","min",27479
2735400.26298928,1180234.48103033,0.45158252120018,"GL1","min",27480
2735400.76298928,1180234.48103033,0.472609013319016,"GL1","min",27481
2735401.26298928,1180234.48103033,0.472609013319016,"GL1","min",27482
2735401.76298928,1180234.48103033,0.487733483314514,"GL1","min",27483
2735402.26298928,1180234.48103033,0.487733483314514,"GL1","min",27484
2735402.76298928,1180234.48103033,0.511344075202942,"GL1","min",27485
2735403.26298928,1180234.48103033,0.496743589639664,"GL1","min",27486
2735403.76298928,1180234.48103033,0.497088998556137,"GL1","min",27487
2735404.26298928,1180234.48103033,0.468854606151581,"GL1","min",27488
2735404.76298928,1180234.48103033,0.458107948303223,"GL1","min",27489
2735386.26298928,1180233.98103033,0.469487249851227,"GL1","min",27490
2735386.76298928,1180233.98103033,0.476902931928635,"GL1","min",27491
2735387.26298928,1180233.98103033,0.476948142051697,"GL1","min",27492
2735387.76298928,1180233.98103033,0.452764362096786,"GL1","min",27493
2735388.26298928,1180233.98103033,0.512017905712128,"GL1","min",27494
2735388.76298928,1180233.98103033,0.53459233045578,"GL1","min",27495
2735389.26298928,1180233.98103033,0.532993912696838,"GL1","min",27496
2735389.76298928,1180233.98103033,0.532993912696838,"GL1","min",27497
2735390.26298928,1180233.98103033,0.499293059110641,"GL1","min",27498
2735390.76298928,1180233.98103033,0.462965041399002,"GL1","min",27499
2735391.26298928,1180233.98103033,0.462886691093445,"GL1","min",27500
2735391.76298928,1180233.98103033,0.459181040525436,"GL1","min",27501
2735392.26298928,1180233.98103033,0.469523549079895,"GL1","min",27502
2735392.76298928,1180233.98103033,0.474539160728455,"GL1","min",27503
2735393.26298928,1180233.98103033,0.474539160728455,"GL1","min",27504
2735393.76298928,1180233.98103033,0.473951756954193,"GL1","min",27505
2735394.26298928,1180233.98103033,0.443570852279663,"GL1","min",27506
2735394.76298928,1180233.98103033,0.387743473052979,"GL1","min",27507
2735395.26298928,1180233.98103033,0.387743473052979,"GL1","min",27508
2735395.76298928,1180233.98103033,0.416729986667633,"GL1","min",27509
2735396.26298928,1180233.98103033,0.429939150810242,"GL1","min",27510
2735396.76298928,1180233.98103033,0.421170681715012,"GL1","min",27511
2735397.26298928,1180233.98103033,0.456646651029587,"GL1","min",27512
2735397.76298928,1180233.98103033,0.41950187087059,"GL1","min",27513
2735398.26298928,1180233.98103033,0.473769158124924,"GL1","min",27514
2735398.76298928,1180233.98103033,0.465477526187897,"GL1","min",27515
2735399.26298928,1180233.98103033,0.458455950021744,"GL1","min",27516
2735399.76298928,1180233.98103033,0.458162099123001,"GL1","min",27517
2735400.26298928,1180233.98103033,0.449741452932358,"GL1","min",27518
2735400.76298928,1180233.98103033,0.449468731880188,"GL1","min",27519
2735401.26298928,1180233.98103033,0.449468731880188,"GL1","min",27520
2735401.76298928,1180233.98103033,0.489351898431778,"GL1","min",27521
2735402.26298928,1180233.98103033,0.489351898431778,"GL1","min",27522
2735402.76298928,1180233.98103033,0.509946644306183,"GL1","min",27523
2735403.26298928,1180233.98103033,0.511344075202942,"GL1","min",27524
2735403.76298928,1180233.98103033,0.500086545944214,"GL1","min",27525
2735404.26298928,1180233.98103033,0.500086545944214,"GL1","min",27526
2735386.26298928,1180233.48103033,0.460567951202393,"GL1","min",27527
2735386.76298928,1180233.48103033,0.476902931928635,"GL1","min",27528
2735387.26298928,1180233.48103033,0.454095035791397,"GL1","min",27529
2735387.76298928,1180233.48103033,0.447758138179779,"GL1","min",27530
2735388.26298928,1180233.48103033,0.421608418226242,"GL1","min",27531
2735388.76298928,1180233.48103033,0.49708753824234,"GL1","min",27532
2735389.26298928,1180233.48103033,0.486104398965836,"GL1","min",27533
2735389.76298928,1180233.48103033,0.510370433330536,"GL1","min",27534
2735390.26298928,1180233.48103033,0.476633936166763,"GL1","min",27535
2735390.76298928,1180233.48103033,0.462965041399002,"GL1","min",27536
2735391.26298928,1180233.48103033,0.459181040525436,"GL1","min",27537
2735391.76298928,1180233.48103033,0.452592074871063,"GL1","min",27538
2735392.26298928,1180233.48103033,0.455042034387589,"GL1","min",27539
2735392.76298928,1180233.48103033,0.470741480588913,"GL1","min",27540
2735393.26298928,1180233.48103033,0.470741480588913,"GL1","min",27541
2735393.76298928,1180233.48103033,0.445481657981873,"GL1","min",27542
2735394.26298928,1180233.48103033,0.388460010290146,"GL1","min",27543
2735394.76298928,1180233.48103033,0.388460010290146,"GL1","min",27544
2735395.26298928,1180233.48103033,0.409450262784958,"GL1","min",27545
2735395.76298928,1180233.48103033,0.409450262784958,"GL1","min",27546
2735396.26298928,1180233.48103033,0.421170681715012,"GL1","min",27547
2735396.76298928,1180233.48103033,0.420940428972244,"GL1","min",27548
2735397.26298928,1180233.48103033,0.424016863107681,"GL1","min",27549
2735397.76298928,1180233.48103033,0.41950187087059,"GL1","min",27550
2735398.26298928,1180233.48103033,0.453967928886414,"GL1","min",27551
2735398.76298928,1180233.48103033,0.458073794841766,"GL1","min",27552
2735399.26298928,1180233.48103033,0.455752491950989,"GL1","min",27553
2735399.76298928,1180233.48103033,0.457472801208496,"GL1","min",27554
2735400.26298928,1180233.48103033,0.452342629432678,"GL1","min",27555
2735400.76298928,1180233.48103033,0.452342629432678,"GL1","min",27556
2735401.26298928,1180233.48103033,0.449283719062805,"GL1","min",27557
2735401.76298928,1180233.48103033,0.489351898431778,"GL1","min",27558
2735402.26298928,1180233.48103033,0.492007255554199,"GL1","min",27559
2735402.76298928,1180233.48103033,0.492007255554199,"GL1","min",27560
2735403.26298928,1180233.48103033,0.511143267154694,"GL1","min",27561
2735403.76298928,1180233.48103033,0.516260504722595,"GL1","min",27562
2735404.26298928,1180233.48103033,0.500086545944214,"GL1","min",27563
2735404.76298928,1180233.48103033,0.471160918474197,"GL1","min",27564
2735386.26298928,1180232.98103033,0.459921985864639,"GL1","min",27565
2735386.76298928,1180232.98103033,0.45618000626564,"GL1","min",27566
2735387.26298928,1180232.98103033,0.454095035791397,"GL1","min",27567
2735387.76298928,1180232.98103033,0.452406197786331,"GL1","min",27568
2735388.26298928,1180232.98103033,0.426776915788651,"GL1","min",27569
2735388.76298928,1180232.98103033,0.431920528411865,"GL1","min",27570
2735389.26298928,1180232.98103033,0.486104398965836,"GL1","min",27571
2735389.76298928,1180232.98103033,0.478315562009811,"GL1","min",27572
2735390.26298928,1180232.98103033,0.478315562009811,"GL1","min",27573
2735390.76298928,1180232.98103033,0.454053044319153,"GL1","min",27574
2735391.26298928,1180232.98103033,0.454053044319153,"GL1","min",27575
2735391.76298928,1180232.98103033,0.450740188360214,"GL1","min",27576
2735392.26298928,1180232.98103033,0.444110542535782,"GL1","min",27577
2735392.76298928,1180232.98103033,0.444110542535782,"GL1","min",27578
2735393.26298928,1180232.98103033,0.459973990917206,"GL1","min",27579
2735393.76298928,1180232.98103033,0.445481657981873,"GL1","min",27580
2735394.26298928,1180232.98103033,0.392150640487671,"GL1","min",27581
2735394.76298928,1180232.98103033,0.407622694969177,"GL1","min",27582
2735395.26298928,1180232.98103033,0.410404294729233,"GL1","min",27583
2735395.76298928,1180232.98103033,0.413488626480103,"GL1","min",27584
2735396.26298928,1180232.98103033,0.418267756700516,"GL1","min",27585
2735396.76298928,1180232.98103033,0.418267756700516,"GL1","min",27586
2735397.26298928,1180232.98103033,0.424016863107681,"GL1","min",27587
