GL6-3-2	2726422.800	1167238.500	
GL6-3-3	2726419.400	1167239.000	
GL6-4-1	2726424.900	1167228.200	
GL6-4-2	2726421.900	1167228.400	
GL6-4-3	2726418.300	1167228.700	
SE2-1-1	2593850.705	1190565.933	573.766
SE2-1-2	2593847.625	1190567.317	573.301
SE2-1-3	2593843.894	1190567.701	573.465
SE2-2-1	2593841.635	1190520.588	573.857
SE2-2-2	2593839.389	1190521.154	573.424
SE2-2-3	2593836.966	1190521.493	572.928
SE2-3-1	2593853.866	1190468.077	575.000
SE2-3-2	2593849.455	1190459.648	574.946
SE2-3-3	2593845.851	1190449.515	574.847
SE2-4-1	2593866.860	1190445.103	575.156
SE2-4-2	2593862.495	1190441.769	575.023
SE2-4-3	2593858.665	1190438.631	574.879
SE3-1-1	2593419.512	1192941.163	551.896
SE3-1-2	2593430.906	1192942.477	551.833
SE3-1-3	2593438.103	1192948.793	551.619
SE3-2-1	2593455.692	1192916.222	551.961
SE3-2-2	2593457.114	1192918.748	551.686
SE3-2-3	2593459.257	1192920.619	551.640
SE3-3-1	2593495.754	1192868.554	552.344
SE3-3-2	2593498.188	1192870.334	552.144
SE3-3-3	2593501.814	1192870.92	551.983
SE3-4-1	2593513.082	1192817.350	552.867
SE3-4-2	2593517.525	1192818.308	552.814
SE3-4-3	2593523.038	1192818.953	552.787
SE1-1-1	2593910.166	1190097.242	578.112
SE1-1-2	2593906.554	1190099.005	578.041
SE1-1-3	2593902.438	1190100.368	577.814
SE1-2-1	2593866.487	1190031.680	578.045
SE1-2-2	2593865.036	1190032.934	578.366
SE1-2-3	2593864.645	1190034.149	578.237
SE1-3-1	2593835.345	1189979.640	579.211
SE1-3-2	2593834.145	1189980.064	579.005
SE1-3-3	2593833.439	1189981.376	578.966
SE1-4-1	2593824.880	1189941.382	580.069
SE1-4-2	2593820.717	1189943.111	580.091
SE1-4-3	2593817.325	1189945.586	579.784
SE4-1-1	2585013.044	1194451.821	487.254
SE4-1-2	2585010.254	1194446.391	487.068
SE4-1-3	2585008.518	1194441.169	487.067
SE4-2-1	2585053.348	1194434.870	487.430
SE4-2-2	2585051.701	1194432.828	487.340
SE4-2-3	2585051.068	1194426.129	487.203
SE4-3-1	2585087.587	1194421.525	487.695
SE4-3-2	2585086.234	1194419.368	487.492
SE4-3-3	2585084.534	1194416.732	487.335
SE4-4-1	2585105.896	1194414.851	487.826
SE4-4-2	2585104.828	1194412.370	487.684
SE4-4-3	2585103.081	1194409.948	487.496
TH3-1-1	2723935.481	1248641.940	553.981
TH3-1-2	2723935.274	1248640.253	553.814
TH3-1-3	2723934.736	1248638.370	553.598
TH3-2-1	2723957.039	1248641.044	554.139
TH3-2-2	2723957.107	1248639.621	553.969
TH3-2-3	2723955.193	1248636.637	553.613
TH3-3-1	2724015.401	1248641.172	554.478
TH3-3-2	2724016.992	1248638.749	554.403
TH3-3-3	2724023.199	1248636.945	554.069
TH3-4-1	2724020.836	1248650.786	554.570
TH3-4-2	2724023.707	1248646.714	554.511
TH3-4-3	2724030.473	1248642.325	554.185
TH4-1-1	2723680.137	1251227.285	540.387
TH4-1-2	2723678.595	1251230.192	540.048
TH4-1-3	2723679.530	1251233.764	539.74
TH4-2-1	2723714.396	1251218.530	540.573
TH4-2-2	2723714.528	1251220.822	540.348
TH4-2-3	2723714.807	1251224.231	539.829
TH4-3-1	2723758.413	1251202.765	540.634
TH4-3-2	2723759.120	1251204.110	540.471
TH4-3-3	2723762.152	1251206.974	540.180
TH4-4-1	2723772.426	1251182.469	540.872
TH4-4-2	2723774.210	1251188.505	540.705
TH4-4-3	2723777.934	1251193.821	540.532
TH1-1-1	2728349.102	1235430.698	640.279
TH1-1-2	2728347.229	1235429.058	640.016
TH1-1-3	2728345.096	1235428.392	639.852
TH1-2-1	2728377.393	1235390.712	640.450
TH1-2-2	2728376.898	1235389.343	640.194
TH1-2-3	2728376.846	1235388.473	640.004
TH1-3-1	2728405.699	1235366.800	640.662
TH1-3-2	2728407.369	1235364.171	640.561
TH1-3-3	2728408.985	1235362.289	640.462
TH1-4-1	2728410.633	1235376.047	640.910
TH1-4-2	2728415.330	1235368.705	640.728
TH1-4-3	2728419.381	1235361.560	640.556
TH2-1-1	2724186.198	1243530.113	590.273
TH2-1-2	2724189.809	1243529.858	590.011
TH2-1-3	2724193.936	1243530.140	589.908
TH2-2-1	2724186.258	1243489.151	590.590
TH2-2-2	2724188.441	1243488.570	590.269
TH2-2-3	2724190.194	1243487.398	589.824
TH2-3-1	2724178.831	1243475.334	590.702
TH2-3-2	2724181.215	1243472.099	590.646
TH2-3-3	2724182.111	1243468.210	590.241
TH2-4-1	2724159.092	1243473.563	590.814
TH2-4-2	2724162.673	1243465.911	590.720
TH2-4-3	2724169.328	1243459.527	590.368
TH5-1-1	2733121.315	1259806.750	472.849
TH5-1-2	2733116.916	1259813.446	472.519
TH5-1-3	2733111.358	1259821.730	472.275
TH5-2-1	2733092.112	1259785.420	472.876
TH5-2-2	2733086.586	1259792.555	472.475
TH5-2-3	2733079.201	1259798.407	472.320
TH5-3-1	2733053.155	1259757.458	472.880
TH5-3-2	2733047.084	1259762.788	472.516
TH5-3-3	2733042.387	1259769.986	472.418
TH5-4-1	2733027.755	1259738.117	472.898
TH5-4-2	2733022.356	1259742.971	472.659
TH5-4-3	2733016.956	1259747.380	472.555
